Ticker,Name,Price,30 Day Price Change,Drug,NCT Number,Indication,Stage,Status,Next Catalyst,Catalyst Date,Catalyst,Conference,Historical LOA,Historical POP,Bullish or Bearish,Market Cap,Last Updated,No Of Shares
AZN,AstraZeneca PLC,182.2800,184.96; 181.58; 183.92; 184.64; 187.46; 189.75; 187.03; 187.19; 185.65; 185.33; 185.67; 179.71; 177.45; 176.28; 181.8; 185.95; 181.55; 183.43; 178.96; 182.25,ALXN1840 (WTX101) - (FoCus),NCT03403205,Wilson disease,phase4,Data Released,Submission,2026-08-31,"NDA planned for mid-2026.  Phase 3 data presented at the Liver Meeting reported that the mean daily copper balance among patients treated with ALXN1840 in the study (n=8) was significantly lower - indicating improvement - compared with their pre-treatment baseline, noted November 9, 2025.",American Academy of Neurology Annual Meeting (AAN26) 18/04/2026 ET - 24/04/2026 ET Conference Calendar,100,100,Bull -% / Neutral -% / Bear -%,557959237644,2026-05-15 11:11:18,3101451738
MNPR,Monopar Therapeutics Inc.,59.0950,60.99; 59.27; 56.25; 55.2; 64.95; 62.68; 63.12; 62.62; 64.55; 64.43; 65.04; 64.4; 61.26; 60.56; 59.61; 59.48; 60.61; 60.63; 59.42; 59.095,ALXN1840 (WTX101) - (FoCus),NCT03403205,Wilson disease,phase4,Data Released,Submission,2026-08-31,"NDA planned for mid-2026.  Phase 3 data presented at the Liver Meeting reported that the mean daily copper balance among patients treated with ALXN1840 in the study (n=8) was significantly lower - indicating improvement - compared with their pre-treatment baseline, noted November 9, 2025.",American Academy of Neurology Annual Meeting (AAN26) 18/04/2026 ET - 24/04/2026 ET Conference Calendar,100,100,Bull -% / Neutral -% / Bear -%,395881069,2026-05-15 11:11:18,6699062
INBX,Inhibrx Biosciences Inc.,93.5400,116.16; 108.64; 105.8; 109.51; 110.01; 110.57; 101.32; 106.85; 103; 103.98; 104.01; 99.29; 93.63; 95.22; 91.25; 87.01; 89.13; 89.1; 89.47; 93.54,Ozekibart with irinotecan and temozolomide (IRI/TMZ),,Ewing sarcoma,phase1,Ongoing,End of Phase Meeting,2026-12-31,Phase 1/2 enrollment to be completed in 2Q 2026. Meeting with FDA due in 2H 2026.,,100,100,Bull -% / Neutral -% / Bear -%,1372342738,2026-05-15 11:02:56,14671186
INBX,Inhibrx Biosciences Inc.,93.5400,116.16; 108.64; 105.8; 109.51; 110.01; 110.57; 101.32; 106.85; 103; 103.98; 104.01; 99.29; 93.63; 95.22; 91.25; 87.01; 89.13; 89.1; 89.47; 93.54,ozekibart (INBRX-109) in combination with FOLFIRI,,"Advanced or metastatic, unresectable colorectal adenocarcinoma (CRC), Chondrosarcoma",phase4,Ongoing,End of Phase Meeting,2026-12-31,BLA in conventional chondrosarcoma submitted in April 2026. Meeting with FDA in 2H 2026.,,100,100,Bull -% / Neutral -% / Bear -%,1372342738,2026-05-15 11:02:35,14671186
INBX,Inhibrx Biosciences Inc.,93.5400,116.16; 108.64; 105.8; 109.51; 110.01; 110.57; 101.32; 106.85; 103; 103.98; 104.01; 99.29; 93.63; 95.22; 91.25; 87.01; 89.13; 89.1; 89.47; 93.54,INBRX-106 with Keytruda (pembrolizumab),NCT04198766,Locally advanced unresectable or metastatic head and neck squamous cell carcinoma (HNSCC),phase3,Data Released,Interim Data,2026-12-31,"Phase PFS data due in 4Q 2026. Phase 2 data reported a cORR of 44.0% versus 21.4% with pembrolizumab alone, representing a 22.6% absolute increase in cORR, noted May 11, 2026.",,100,100,Bull -% / Neutral -% / Bear -%,1372342738,2026-05-15 11:01:44,14671186
BNTC,Benitec Biopharma Inc.,11.0500,11.85; 11.49; 10.89; 10.72; 10.99; 11.36; 11.23; 11.45; 11.6; 11.56; 11.56; 10.82; 10.58; 10.4; 11.05; 10.55; 10.5; 10.81; 10.39; 11.05,BB-301,NCT06185673,Oculopharyngeal muscular dystrophy (OPMD),phase1,Data Released,Interim Data,2026-12-31,"Phase 1b/2a interim results shared at ASGCT demonstrated durable responses to low dose BB-301 at 12-months and 24-months post-treatment and further improvements in depth of response following treatment with high dose BB-301 at the 3-month post-treatment follow-up time-point, with both doses demonstrating disease modifying outcomes, noted May 14, 2026. Phase 1b/2a data to be shared with Cohort 1 and Cohort 2 patients in 2H 2026.",,100,100,Bull -% / Neutral -% / Bear -%,379615391,2026-05-15 10:18:29,34354334
URGN,UroGen Pharma Ltd.,29.5000,29.68; 28.78; 28.58; 28.26; 30.22; 29.88; 28.89; 29.46; 29.33; 28.69; 28.13; 27.03; 26.54; 26.6; 27.6; 26.85; 27.25; 28.18; 28; 29.5,UGN-103 - (UTOPIA),NCT06331299,Low-Grade Intermediate-Risk Non-Muscle Invasive Bladder Cancer,phase4,Trial Planned,Submission,2026-09-30,"Phase 3 six-month data reported six-month durability of response (DOR) data, achieving a 94.5% DOR at six months, which is highly consistent with the company's currently approved treatment, ZUSDURI, noted May 15, 2026. NDA submission planned for 3Q 2026. IND cleared April 15, 2024. Phase 3 trial enrollment completed July 7, 2025.",,100,100,Bull -% / Neutral -% / Bear -%,1437290180,2026-05-15 08:20:57,48721701
ANVS,Annovis Bio Inc.,1.8300,2.13; 2.06; 2.05; 1.94; 2.04; 2.15; 2.23; 2.06; 2.01; 1.9; 1.92; 1.82; 1.86; 1.85; 1.99; 1.89; 1.79; 1.77; 1.72; 1.83,Buntanetap (ANVS401),NCT06709014,Alzheimer’s disease (AD),phase3,Ongoing,Interim Data,2027-04-30,"Phase 3 enrollment closed, noted May 15, 2026. Phase 3 study in early Alzheimer’s disease (70% enrolled), noted March 31, 2026. The Phase 3 study is now 40% complete, with an independent DSMB issuing a recommendation regarding safety at 6 months, supporting the ongoing study, noted on February 12, 2026.  Phase 3 disease-modifying data due in early 2027, followed by a disease-modifying readout expected in early 2028.",,100,100,Bull -% / Neutral -% / Bear -%,63403768,2026-05-15 07:44:04,34646868
MSLE,Satellos Bioscience Inc.,5.9000,7.17; 7.01; 7.15; 6.99; 7.355; 7.14; 6.75; 6.805; 7.28; 7.03; 7.3; 7.09; 6.95; 6.12; 6.01; 5.62; 6.08; 6.38; 5.88; 5.9,SAT-3247 (LT-001) - (TRAILHEAD),NCT06867107,Duchenne Muscular Dystrophy Adult Study,phase2,Ongoing,Initial Data,2026-12-31,Phase 2 OLE study enrollment to be completed during 2Q 2026. Study updates expected throughout 2026.,,100,100,Bull -% / Neutral -% / Bear -%,119782148,2026-05-15 07:37:56,20831190
SPRY,ARS Pharmaceuticals Inc.,9.5900,7.94; 7.425; 7.3; 7.17; 7.8; 8.23; 7.94; 8.17; 8.5; 9.4; 9.07; 9.43; 8.9; 8.75; 9.07; 8.56; 8.99; 9.41; 9.26; 9.59,Intranasal Epinephrine,NCT06927999,Chronic spontaneous urticaria,phase2,Ongoing,Initial Data,2026-12-31,"Phase 2b interim data due in Q4 2026, with pivotal trial planned for  mid 2027.",,100,100,Bull -% / Neutral -% / Bear -%,952318283,2026-05-15 07:26:06,99303262
SER,Serina Therapeutics Inc.,1.8100,1.72; 1.64; 1.51; 1.61; 1.7; 1.8869999999999998; 1.98; 1.92; 1.8; 1.95; 1.84; 1.81; 1.76; 1.79; 1.86; 1.88; 1.9; 1.77; 1.74; 1.81,SER-252 (POZ-apomorphine) in combination with enFuse,NCT07422675,Parkinson’s disease,phase1,Ongoing,Interim Data,2027-06-30,Phase 1b SAD study arm data due in 1H 2027.,,100,100,Bull -% / Neutral -% / Bear -%,27145484,2026-05-15 07:22:57,14997505
HCWB,HCW Biologics Inc.,1.3200,0.337; 1.22; 1.34; 1.06; 2.43; 2.58; 2.89; 2.62; 1.94; 2.09; 1.98; 2.07; 1.79; 1.68; 1.63; 1.63; 1.45; 1.18; 1.21; 1.32,HCW9302,,Alopecia areata,phase1,Trial Planned,Initial Data,2026-06-30,"Data due in 1H 2026. IND cleared by the FDA, noted February 3, 2025. Trial due in 4Q 2025.",,100,100,Bull -% / Neutral -% / Bear -%,9452718,2026-05-15 07:14:03,7161150
MSLE,Satellos Bioscience Inc.,5.9000,7.17; 7.01; 7.15; 6.99; 7.355; 7.14; 6.75; 6.805; 7.28; 7.03; 7.3; 7.09; 6.95; 6.12; 6.01; 5.62; 6.08; 6.38; 5.88; 5.9,SAT-3247 (CL-201) - (BASECAMP),NCT07287189,"Healthy volunteers, Duchenne muscular dystrophy",phase2,Data Released,Interim Data,2026-12-31,"Phase 2 additional clinical sites throughout 2Q 2026, remains on track to complete enrollment in 3Q 2026 with data due in 4Q 2026. Phase 1a/b data reported that treatment had a favoriable safety profile, with 118.6% and 97.9% Increases in Grip Strength in Dominant and Non-Dominant hands, noted March 11, 2026.",,100,100,Bull -% / Neutral -% / Bear -%,119782148,2026-05-15 07:12:23,20831190
DARE,Dare Bioscience Inc.,2.0300,2.86; 2.17; 2.11; 2.25; 2.33; 2.41; 2.37; 2.34; 2.33; 2.28; 2.23; 2.19; 2.14; 2.05; 2.18; 1.88; 1.85; 1.92; 2; 2.03,Ovaprene,NCT06127199,Contraception,phase3,Data Released,Full Results,2027-12-31,"Phase 3 expects  to complete its targeted 2,500 exposure cycles in 2026, with primary endpoint analysis in 2027.",,100,100,Bull -% / Neutral -% / Bear -%,30408389,2026-05-14 17:01:55,14979502
STRO,Sutro Biopharma Inc.,26.4800,38.42; 38.97; 34.48; 31.67; 31.13; 30.62; 25.57; 27.38; 29.69; 29.63; 29.23; 28.25; 24.43; 27.18; 28.68; 26.09; 25.41; 25.79; 26.09; 26.48,STRO-004,,Solid tumors,phase1,Enrollment Initiation,Initial Data,2026-08-31,"Phase 1 initial clinical data expected in mid-2026. Phase 1 first cohort dosed December 3, 2025.",,100,100,Bull -% / Neutral -% / Bear -%,438785225,2026-05-14 16:53:11,16570439
ALMS,Alumis Inc.,20.9000,24.63; 22.87; 21.15; 21.525; 22.04; 22.17; 22.02; 22.33; 21.33; 21.4; 21.6; 20.33; 20.04; 20.08; 20.39; 19.06; 18.99; 20.01; 20.06; 20.9,Envudeucitinib (ESK-001) - (ONWARD2),NCT06588738,Moderate-to-severe plaque psoriasis,phase4,Data Released,Submission,2026-12-31,"Phase 3 study met all primary and secondary endpoints, noted January 6, 2026.  NDA submission expected 4Q 2026.",,100,100,Bull -% / Neutral -% / Bear -%,2664582382,2026-05-14 16:48:06,127491980
ALMS,Alumis Inc.,20.9000,24.63; 22.87; 21.15; 21.525; 22.04; 22.17; 22.02; 22.33; 21.33; 21.4; 21.6; 20.33; 20.04; 20.08; 20.39; 19.06; 18.99; 20.01; 20.06; 20.9,ESK-001 - (LUMUS),,Systemic Lupus Erythematosus (SLE),phase2,Enrollment Conclusion,Topline Data,2026-09-30,"Phase 2b data due in 3Q 2026. Phase 2b completed patient enrollment July 24, 2025.",,100,100,Bull -% / Neutral -% / Bear -%,2664582382,2026-05-14 16:47:46,127491980
ALMS,Alumis Inc.,20.9000,24.63; 22.87; 21.15; 21.525; 22.04; 22.17; 22.02; 22.33; 21.33; 21.4; 21.6; 20.33; 20.04; 20.08; 20.39; 19.06; 18.99; 20.01; 20.06; 20.9,ESK-001 - (ONWARD3),,Moderate-to-severe plaque psoriasis,phase2,Data Released,,2026-12-31,"Phase 2 long-term data due in 2H 2026. NDA due in 4Q 2026. Phase 2 28-week OLE data presented at EADV 2024 show ESK-001 was generally well tolerated, and most patients treated with the top dose of 40 mg twice daily achieved PASI 75, noted September 27, 2024.",,100,100,Bull -% / Neutral -% / Bear -%,2664582382,2026-05-14 16:47:21,127491980
ETON,Eton Pharmaceuticals Inc.,32.1100,29.96; 30.26; 32.49; 32.89; 34.45; 35; 32.59; 31.29; 32.4; 31.86; 30.45; 28.68; 27.4; 27.61; 28.9; 29.13; 29.95; 30.53; 30.95; 32.11,ET-700,,Wilson disease,phase1,Enrollment Initiation,Topline Data,2026-12-31,"Pilot trial topline results due in 2H 2026, with a pivotal trial due in early 2027.",,100,100,Bull -% / Neutral -% / Bear -%,879568615,2026-05-14 16:45:50,27392358
NCNA,NuCana plc,1.9900,1.98; 2.18; 2.03; 1.98; 2.04; 2.03; 2.02; 2; 2.15; 2.27; 2.33; 2.17; 2.07; 2.03; 2.02; 1.95; 2.05; 1.97; 1.95; 1.99,NUC-7738 (NuTide:701)  in combination with pembrolizumab,NCT03829254,Melanoma,phase1,Data Released,Full Results,2026-12-31,"Phase 1/2 final data due in 2026. FDA reported that the IND application for NUC-7738 was cleared in April 2026.  Phase 1/2 data from ESMO demonstrated a favorable safety profile, meaningful tumor volume reduction, and prolonged progression-free survival, noted October 19, 2025. Phase 1/2 data from ESMO reported that 75% of patients achieved disease control, including two patients who achieved Partial Responses, noted September 16, 2024.",,100,100,Bull -% / Neutral -% / Bear -%,8282322,2026-05-14 16:34:27,4161971
RGNX,REGENXBIO Inc.,6.2800,6.245; 5.72; 5.65; 5.66; 5.97; 6.75; 6.35; 6.31; 6.69; 6.89; 7.01; 7.14; 6.52; 6.69; 6.88; 6.08; 6.13; 6.34; 6.13; 6.28,"Surabgene lomparvovec (sura-vec, ABBV-RGX-314) - (ASCENT)",NCT05407636,Wet age-related macular degeneration (wet AMD),phase2,Data Released,Topline Data,2026-12-31,Phase 2 safety and efficacy data expected in 4Q 2026. Global regulatory submissions are expected in 2027.,,100,100,Bull -% / Neutral -% / Bear -%,324661060,2026-05-14 09:00:27,51697621
CLNN,Clene Inc.,5.5300,7.05; 7.14; 6.79; 6.38; 6.9; 6.81; 6.7; 6.57; 6.69; 6.7; 6.56; 6.11; 5.87; 5.76; 5.82; 5.45; 5.33; 5.57; 5.5; 5.53,CNM-Au8 - (HEALEY ALS),NCT04414345,Amyotrophic Lateral Sclerosis (ALS),phase4,Trial Planned,Submission,2026-09-30,"FDA Type C meeting stated that proposed data may support NDA submission under AA pathway, noted May 4, 2026. FDA submission expected 3Q 2026. Phase 2 data reported a  median survival in the CNM-Au8 30 mg group (Regimen C, n=59) of 951 days versus 753 days in the Regimen A comparator group (n=162) – a gain of 198 days (6.5 months), noted March 12, 2025.",,100,100,Bull -% / Neutral -% / Bear -%,70664038,2026-05-14 08:43:27,12778307
CRBP,Corbus Pharmaceuticals Holdings Inc.,7.7800,11.98; 11.03; 9.95; 9.15; 9.73; 11.51; 11.35; 7.91; 7.82; 7.64; 7.91; 7.75; 7.54; 7.38; 8.01; 7.56; 7.56; 7.7; 7.7; 7.78,CRB-913 - (CANYON-1),NCT07310901,Obesity,phase1,Enrollment Conclusion,Topline Data,2026-08-31,"Phase 1b topline data due in summer 2026 (est. mid-2026). Phase 1a SAD and MAD data reported a placebo-adjusted mean weight loss of 2.9% was observed at Day 14, noted December 11, 2025.",,100,100,Bull -% / Neutral -% / Bear -%,144146245,2026-05-14 08:31:28,18527795
IONS,Ionis Pharmaceuticals Inc.,73.8200,75.68; 74.23; 72.52; 73.84; 75.06; 75.78; 75.56; 76.07; 76.49; 77.33; 76.5; 75.38; 72.97; 73.82; 75.13; 74.48; 73.54; 74.58; 73.32; 73.82,Diranersen (IONIS-MAPTRx/BIIB080) - (CELIA),NCT05399888,Alzheimer's disease,phase2,Data Released,Conference Presentation,2026-07-12,"Phase 2 data to be presented at AAIC on July 12-15, 2026. Phase 2 topline data reported that trial did not meet primary endpoint, noted May 14, 2026.",Alzheimer's Association International Conference (AAIC 2026) 12/07/2026 ET - 15/07/2026 ET Conference Calendar,100,100,Bull -% / Neutral -% / Bear -%,12199681884,2026-05-14 07:31:50,165262556
BIIB,Biogen Inc.,199.9600,191.37; 192.95; 191.91; 190.56; 187.8; 189.47; 193.76; 193.08; 196.97; 196.39; 196; 192.23; 188.83; 195.96; 196.45; 195.34; 192.62; 199.1; 194.24; 199.96,Diranersen (IONIS-MAPTRx/BIIB080) - (CELIA),NCT05399888,Alzheimer's disease,phase2,Data Released,Conference Presentation,2026-07-12,"Phase 2 data to be presented at AAIC on July 12-15, 2026. Phase 2 topline data reported that trial did not meet primary endpoint, noted May 14, 2026.",Alzheimer's Association International Conference (AAIC 2026) 12/07/2026 ET - 15/07/2026 ET Conference Calendar,100,100,Bull -% / Neutral -% / Bear -%,29521517915,2026-05-14 07:31:50,147637117
GSK,GSK plc American Depositary Shares (Each representing two),52.8600,50.55483662322767; 49.67; 50.26; 51.05; 50.78; 51.53; 51.38; 51.5; 51.58; 51.24; 50.54; 49.31; 49; 49.72; 51.27; 51.52; 50.64; 51.25; 51.17; 52.86,Tebipenem HBr (SPR994) - (PIVOT-PO),NCT06059846,"Complicated urinary tract infection (cUTI), including acute pyelonephritis (AP)",phase5,Ongoing,Regulatory Decision,2026-06-18,"PDUFA date June 18, 2026.",,100,100,Bull -% / Neutral -% / Bear -%,104722213799,2026-05-13 17:17:26,2039412554
SPRO,Spero Therapeutics Inc.,2.7000,2.76; 2.79; 2.58; 2.59; 2.63; 2.69; 2.76; 2.86; 2.93; 2.9; 2.83; 2.83; 2.83; 2.8; 2.98; 2.82; 2.74; 2.57; 2.54; 2.7,Tebipenem HBr (SPR994) - (PIVOT-PO),NCT06059846,"Complicated urinary tract infection (cUTI), including acute pyelonephritis (AP)",phase5,Ongoing,Regulatory Decision,2026-06-18,"PDUFA date June 18, 2026.",,100,100,Bull -% / Neutral -% / Bear -%,156334031,2026-05-13 17:17:26,57901493
ZVSA,ZyVersa Therapeutics Inc.,0.1749,0.1998; 0.185; 0.1957; 0.185; 0.18; 0.18; 0.18; 0.1998; 0.192; 0.205; 0.2048; 0.1702; 0.17; 0.17; 0.175; 0.2; 0.1749; 0.1749; 0.1749; 0.1749,VAR 200-01,,Focal segmental glomerulosclerosis (FSGS),phase2,Ongoing,Interim Data,2026-12-31,Phase 1 trial ongoing. Phase 2a trial cleared with interim data expected 4Q 2026.,,100,100,Bull -% / Neutral -% / Bear -%,1415977,2026-05-13 17:12:05,8095921
ZVSA,ZyVersa Therapeutics Inc.,0.1749,0.1998; 0.185; 0.1957; 0.185; 0.18; 0.18; 0.18; 0.1998; 0.192; 0.205; 0.2048; 0.1702; 0.17; 0.17; 0.175; 0.2; 0.1749; 0.1749; 0.1749; 0.1749,IC 100 (AIM2 and NLRP3 inflammasome),,Obesity and Type 1 diabetes,phase0,Trial Planned,Interim Data,2027-06-30,Preclinical study planned for 4Q 2026. Phase 1 trial planned with SAD readout expected 1H 2027.,,100,100,Bull -% / Neutral -% / Bear -%,1415977,2026-05-13 17:08:43,8095921
PGEN,Precigen Inc.,4.5300,4.6; 4.42; 4.07; 4.16; 4.27; 4.28; 4.24; 4.24; 4.4; 4.51; 4.34; 4.12; 3.86; 3.81; 3.86; 3.58; 3.57; 3.71; 3.89; 4.53,PRGN-2009 AdenoVerse,NCT04432597,HPV+ solid tumors,phase2,Ongoing,Interim Data,2026-12-31,"Phase 2 update to be shared by year-end 2026. Phase 1 monotherapy and combination data presented at ASCO reported a 30% ORR in patients with heavily pre-treated HPV-associated cancers, noted June 3, 2023. IND cleared by FDA on May 31, 2023.",,100,100,Bull -% / Neutral -% / Bear -%,1614994739,2026-05-13 16:55:42,356510980
ACRV,Acrivon Therapeutics Inc.,1.4400,1.92; 1.77; 1.65; 1.6; 1.76; 1.79; 1.75; 1.67; 1.66; 1.63; 1.6; 1.56; 1.57; 1.51; 1.55; 1.43; 1.41; 1.42; 1.38; 1.44,ACR-368,NCT05548296,"Platinum-resistant ovarian,(PROC) endometrial, and urothelial cancers",phase2,Data Released,Interim Data,2026-12-31,"Phase 2b data to be updated by 2H 2026. Phase 2 data presented at AACR on April 20, 2026. Phase 2b study showed a 39% ORR in biomarker-positive (BM+) subjects and 67% confirmed ORR in serous subtype BM+ patients with ≤2 prior lines of therapy; Arm 3 is now focused on this high-need subgroup with enrollment expected to complete in 4Q 2026, noted January 8, 2026.",,100,100,Bull -% / Neutral -% / Bear -%,61634490,2026-05-13 16:52:56,42801729
ACRV,Acrivon Therapeutics Inc.,1.4400,1.92; 1.77; 1.65; 1.6; 1.76; 1.79; 1.75; 1.67; 1.66; 1.63; 1.6; 1.56; 1.57; 1.51; 1.55; 1.43; 1.41; 1.42; 1.38; 1.44,ACR-2316,NCT06667141,"Dual WEE1 and PKMYT1 inhibitor, Solid tumors",phase1,Ongoing,Interim Data,2026-12-31,"Phase 1/2 additional clinical data for weekly and bi-weekly dosing regimens and transition into dose expansion in AP3-identified tumor types in 2026, noted May 13, 2026. Phase 1 presentation at AACR on April 20, 2026. Phase 1 established oral dosing, favorable tolerability, and tumor shrinkage with partial responses across multiple solid tumors, noted January 8, 2026.",,100,100,Bull -% / Neutral -% / Bear -%,61634490,2026-05-13 16:43:41,42801729
ZBIO,Zenas BioPharma Inc.,17.7600,18.9; 18.34; 16.91; 17.84; 19.56; 19.84; 18.97; 18.73; 18.09; 18.56; 18.4; 18.17; 17.13; 17.4; 18.38; 17.47; 17.61; 18.42; 17.91; 17.76,ZB021,,"Healthy volunteers, plaque psoriasis",phase1,Enrollment Initiation,Initial Data,2026-12-31,"Phase 1 first patient dosed May 13, 2026. Phase 1 SAD & MAD data due by YE 2026, with proof-of-concept data in psoriasis patients anticipated in 2027.",,100,100,Bull -% / Neutral -% / Bear -%,1121248776,2026-05-13 09:58:59,63133377
GSK,GSK plc American Depositary Shares (Each representing two),52.8600,50.55483662322767; 49.67; 50.26; 51.05; 50.78; 51.53; 51.38; 51.5; 51.58; 51.24; 50.54; 49.31; 49; 49.72; 51.27; 51.52; 50.64; 51.25; 51.17; 52.86,Jemperli (dostarlimab) - (AZUR-1),,dMMR/MSI-H rectal cancer,phase3,Ongoing,Initial Data,2026-12-31,Registrational trial data due in 2H 2026.,,100,100,Bull -% / Neutral -% / Bear -%,104722213799,2026-05-13 09:03:37,2039412554
FATE,Fate Therapeutics Inc.,1.9700,1.9; 1.755; 1.73; 1.89; 1.84; 2.1; 2.25; 2.15; 2.37; 2.63; 2.84; 2.74; 2.57; 2.22; 2.21; 1.98; 1.91; 1.9; 1.87; 1.97,FT819,NCT04629729,B-cell Leukemias and Lymphomas,phase2,Trial Planned,,2026-12-31,"Phase 2 trial to initiate in 2H 2026. Phase 1b data presented at EULAR showed that all 3 patients treated with a conditioning regimen for severe lupus nephritis achieved primary efficacy renal response, noted June 11, 2025.",,100,100,Bull -% / Neutral -% / Bear -%,229621596,2026-05-13 08:49:53,116559186
FATE,Fate Therapeutics Inc.,1.9700,1.9; 1.755; 1.73; 1.89; 1.84; 2.1; 2.25; 2.15; 2.37; 2.63; 2.84; 2.74; 2.57; 2.22; 2.21; 1.98; 1.91; 1.9; 1.87; 1.97,FT819-102,NCT06308978,Moderate-to-severe Systemic Lupus Erythematosus,phase1,Data Released,Conference Presentation,2026-06-30,"Update due at EULAR on June 2026 and at additional conferences in 2026. The FDA has selected FT819 for participation in the Chemistry, Manufacturing and Controls (CMC) Development and Readiness Pilot (CDRP), noted May 5, 2026. Phase 1 abstract shared at the American Society of Gene and Cell Therapy (ASGCT) reported meaningful clinical responses in active SLE patients without the need for conditioning chemotherapy. In the newly presented cohort, all three treated patients achieved an SRI-4 response and two reached a lupus low disease activity state (LLDAS), driven by a deep, targeted depletion of major B cell clones lasting up to 12 months, noted May 11, 2026.",European Alliance of Associations for Rheumatology Conference (EULAR26) 03/06/2026 ET - 06/06/2026 ET Conference Calendar,100,100,Bull -% / Neutral -% / Bear -%,229621596,2026-05-13 08:48:11,116559186
